6214	gal0	gal5	gal10	gal15	gal20	gal30	gal45	gal60	gal90	gal120	gal240	gal480	gal720	gal960	gal1200	gal1440	glu0	glu5	glu10	glu15	glu20	glu225	glu25	glu30	glu60	glu120	glu240	glu360	glu480	glu600	glu720
YKL162C	-0.27759371	-0.460442949	-0.40087743	-0.332609545	-0.264393777	-0.121663088	-0.03069892	0.128966021	0.349994845	0.543949193	0.201931378	0.158936314	0.229719713	0.190203672	0.131749077	0.195255312	-0.209418889	-0.209222853	-0.228393814	-0.176302125	-0.105467141	-0.084377274	-0.015161172	-0.082760371	0.219297586	-0.231820012	-0.193752305	0.049261389	-0.022550428	0.140664019	0.148134464
YKL163W	-0.100183188	-0.643035064	-0.292426521	-0.097443959	0.282832659	0.431020482	0.127590423	0.027802804	0.099572981	0.107750798	-0.095625949	-0.482957891	0.113205908	0.128824641	0.335524379	0.164468529	-0.063915909	-0.364751184	-0.339376677	-0.350082467	-0.160354994	-0.123016767	-0.100276376	-0.019311056	0.189111112	-0.177090689	-0.039408281	-0.058428066	0.021434441	0.046605444	0.052353213
YKL164C	0.271746198	0.386688181	0.257540358	0.273151367	-0.404195022	0.159191905	0.289646111	0.384830879	0.714679042	0.274335997	0.186587582	0.511261369	0.382232369	0.176360636	0.414230968	0.203086691	0.309071008	0.370980912	0.189635866	0.119708735	0.128625949	0.167541183	0.282963563	0.169607065	0.404269701	0.313141433	0.089790907	-0.005793511	0.070856022	0.202328467	0.07904713
YKL165C	0.190770739	0.178086576	-0.109660861	-0.375463704	-0.431461317	-0.606999324	-0.174630024	-0.139338794	-0.062507275	0.13698064	0.520417035	0.185054723	0.112183335	0.184566884	0.028830834	0.185226908	-0.172995078	-0.064508925	-0.260538299	-0.156955796	-0.265571546	-0.181850951	-0.066791039	0.144589607	-0.111487003	0.202815082	0.473668904	0.422737809	-0.00632031	0.099816949	0.103594178
YKL166C	0.509869169	0.445959902	-0.066145048	-0.388187894	-1.00052851	-0.36872249	-0.184245879	0.021513518	0.187370909	0.221993126	0.572110482	0.535129427	0.42671775	0.308680838	0.369449701	0.14196431	0.023727465	0.217854659	0.228327104	0.028125229	-0.046225575	0.035146172	0.073292194	-0.135099722	0.051036463	0.210246695	0.221591914	0.318188201	0.383410578	0.33033588	0.232667092
YKL167C	0.161008136	0.285283028	0.195868621	0.352505869	0.432653342	0.442915624	0.189326686	-0.122303138	-0.25530091	-0.382232342	-0.180984593	-0.318594185	-0.167494657	-0.060073954	-0.05761176	-0.080535543	0.203129525	0.11521637	0.180750093	0.149538	0.172322207	0.013727029	-0.086383463	-0.141493275	-0.271043788	-0.038849487	0.049435374	0.048885613	0.001941578	-0.03603417	-0.007230867
YKL168C	0.165414614	0.196606673	-0.029836424	-0.024259302	-0.146198092	-0.238547532	-0.246040676	-0.194624755	0.101593162	-0.109566913	-0.239601544	-0.514828669	-0.505787782	-0.469264127	-0.592526153	-0.780707216	-0.021850917	-0.107937557	-0.075165129	-0.194362041	-0.210844966	-0.171572726	-0.115718942	-0.268767921	-0.240126341	-0.210730646	-0.315898895	-0.146815706	-0.16824326	-0.088232242	-0.14776999
YKL169C	-0.003594009	0.04721896	-0.037701224	0.013143698	0.045119102	-0.130293502	-0.241459786	-0.135845275	-0.090849285	-0.043278247	0.01748004	0.090157197	0.040139011	-0.032797524	-0.077548106	-0.086721193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL170W	0.201376308	0.23694549	0.131534879	0.343980661	0.331661921	0.51755349	0.1588077	-0.037191534	-0.083830721	-0.245237441	-0.256785287	-0.12796817	-0.076345418	0.015732111	-0.137801047	-0.119784718	0.19802733	0.241358546	0.114562359	0.078939151	0.146985526	0.142286707	0.191166422	-0.013923864	0.0259317	-0.005957994	-0.009546201	-0.258803426	-0.381176595	-0.214178232	-0.224246624
YKL171W	-0.227406999	-0.250271342	0.086787449	0.32430567	0.468281211	0.167764935	-0.007724693	0.028002807	-0.130966632	-0.165585101	-0.214249891	-0.035417733	-0.051008675	-0.00013121	-0.162705708	-0.057202717	-0.041962619	-0.131875019	-0.075339524	-0.152465838	-0.04258994	-0.075861849	-0.094901533	0.064276878	-0.017514354	-0.086586887	-0.041146142	-0.0082834	0.045921681	0.055648763	0.084215779
YKL172W	0.516845787	0.596746494	0.049889312	-0.253293259	-0.513692492	-0.559503487	-0.231055313	0.143094319	0.516778962	0.292152335	0.369108399	0.143626963	0.167584872	0.138625664	-0.092339219	0.04530074	-0.070432186	0.045083501	0.164169222	0.220004274	0.062343312	0.023478139	0.015064204	-0.275770875	0.001726388	0.114220132	-0.150941683	0.19066752	0.101077247	0.369960176	0.219976386
YKL173W	0.025840139	0.079175541	-0.139845166	-0.244507398	-0.228962561	-0.398915811	-0.253702698	0.003391873	0.189242879	0.203206601	0.223179946	0.153716448	0.126176762	0.076578543	0.068173414	0.15724705	-0.091324297	-0.156425281	-0.017118603	-0.060644531	-0.052211669	-0.091414586	-0.082395492	-0.097623934	-0.011117691	-0.167595039	-0.224127808	-0.060010856	0.006003383	0.086485032	0.123421506
YKL174C	0.122657417	0.262509456	-0.103623181	-0.149119709	-0.180585572	-0.171434432	-0.085357839	0.107779032	0.465570358	0.24995953	0.283062275	0.153645586	0.141274603	0.135081518	0.104555509	0.23387615	-0.116835178	-0.017192891	-0.006162306	-0.003750731	-0.003200116	0.063360904	0.188638488	0.056482179	0.186428772	-0.136471089	-0.083577935	0.165029087	-0.026950101	0.173937571	0.070297371
YKL175W	0.30710063	0.370452369	0.030644578	-0.223132134	-0.212901683	-0.5551266	-0.3453183	-0.184592539	0.037943244	0.151179062	0.212187454	0.244260707	-0.010634376	-0.066928798	-0.107045274	0.085440451	0.009308366	0.008335643	0.125891887	-0.045795218	0.037877901	0.038999007	0.082226008	0.019346146	-0.028896495	-0.337439929	-0.533006791	0.198677151	0.139578716	0.232414985	0.159832601
YKL176C	0.10827958	0.214605894	0.181014187	0.361354115	0.149585578	0.234839094	0.095578622	0.17506868	0.284048732	0.204794658	0.207059857	0.090703996	0.173066783	0.134662179	-0.0163827	0.07755664	0.069944152	0.188554965	0.11836647	0.185395664	0.103186339	0.13604454	0.147053586	0.141587343	0.148873182	0.108443586	0.124441986	0.048991256	0.037882321	-0.005263619	-0.034664461
YKL177W	-0.491855068	-0.57983239	0.108315262	0.47213786	0.886604593	0.764368415	0.220824514	-0.303108015	-0.298667521	-0.162062939	-0.227165252	-0.393492175	-0.166358055	-0.168765719	-0.219700168	-0.207604729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL178C	0.135763847	0.114483463	0.128393559	0.19620945	0.207988028	0.018282607	-0.352437258	-0.343824793	0.001707461	0.020724829	0.463190144	0.156120166	0.281752426	0.480847395	0.697783479	0.568065341	0.286515766	0.315249379	-0.008177836	0.037149686	0.214927104	0.269975584	0.343855568	0.244901729	0.337579519	0.146472898	0.544848512	0.694569804	0.47676735	0.645912942	0.2818376
YKL179C	0.325831933	0.291936868	0.138306515	0.033627386	0.163207097	-0.030129644	-0.172453322	-0.075537346	0.093655977	0.071088518	0.120699532	-0.195037003	-0.181023453	-0.130344868	-0.130259247	-0.2579389	0.092034271	0.080660481	0.035212862	-0.062491063	-0.105634168	-0.199489651	-0.197498357	-0.294193433	-0.198423293	-0.340331228	-0.39156378	-0.213625348	-0.209229106	-0.174687377	-0.243066177
YKL180W	0.513379581	0.648974197	0.325440127	0.386614434	0.171330175	0.182116641	-0.028244486	0.239540485	0.386487052	0.20469832	0.311615236	0.106609106	0.165533336	0.193520651	0.157121162	0.006933466	0.095877217	0.009761847	0.006175182	-0.12775012	-0.009105198	0.006524938	0.079208726	-0.134333567	-0.08972465	0.028352882	-0.079814517	-0.015990385	0.053137254	0.066590213	-0.02947926
YKL181W	0.290406904	0.282920423	0.182511043	0.064706874	0.210717401	-0.089495242	-0.223611089	-0.066920852	0.002912145	0.010749983	0.171804799	-0.018695793	0.04985501	0.067334135	0.105462933	-0.119274603	0.139467831	0.077614854	0.052967682	0.03849897	-0.135477955	-0.122830665	-0.137615147	-0.182913766	-0.090630567	-0.223751398	-0.261399867	-0.084878698	-0.094728452	0.049878446	0.007099701
YKL182W	0.485406697	0.498421759	0.291575119	0.284202067	-0.406555366	-0.65822367	0.17311715	0.559946455	0.490871991	0.489887459	0.465376325	0.364090818	0.145241189	-0.0083545	-0.039740399	-0.064435525	-0.041976849	0.022771855	-0.154924204	-0.538369449	-0.418739867	-0.336731471	-0.210480313	0.018647454	0.512408864	0.667133103	0.413441434	0.270617289	0.108602848	0.11805919	0.051716931
YKL183W	-0.009861873	0.092569786	-0.067411407	-0.28417811	-0.176580754	-0.283201959	-0.237965478	-0.130251824	0.108829885	0.087948682	0.197067185	0.088374024	0.079063366	0.037888236	0.095815712	0.025442244	-0.162871631	-0.161067945	-0.04968496	-0.011968984	0.052590915	0.022390834	0.024680595	-0.011280117	0.045443388	-0.072647697	-0.143000713	0.090503882	0.229367589	0.290592373	0.263163409
YKL184W	0.58124266	0.471167704	0.214997759	0.239524353	-0.07116862	-0.0351876	-0.145165474	0.259433867	0.538287587	0.401830642	0.507729519	0.4288133	0.3811888	0.283969849	0.377958073	0.286396542	0.081144498	0.130789558	0.123382713	0.083827918	0.125837003	0.10529671	0.12275675	0.002991515	0.029716291	0.12385958	-0.186336659	0.27600187	0.325671199	0.292925397	0.273155443
YKL185W	0.243153135	0.239440471	-0.016365416	-0.311289618	-0.250068737	-0.420814638	-0.324570671	-0.024560077	0.119674533	0.078682471	0.317995523	0.122572639	0.13803691	0.151651335	0.171022976	0.091849956	0.007022418	-0.025954862	0.022901963	-0.000543059	-0.038271594	-0.053998854	-0.066874876	-0.115298962	-0.081366542	-0.134197447	-0.241570372	0.048581973	-0.000902385	0.146366491	0.186822905
YKL186C	0.603442746	0.567074665	0.248170605	0.177108323	-0.102794003	-0.069785947	-0.203523721	0.22120694	0.590334507	0.420491628	0.523073491	0.375408445	0.399482739	0.348617084	0.416503971	0.219922348	0.152596691	0.149363868	0.118227539	0.064941528	0.119355103	0.113114163	0.057998927	-0.105848529	0.034222341	0.01038872	-0.175344046	0.151249096	0.276901995	0.354104717	0.25984992
YKL187C	0.128139621	0.176928371	0.145071677	0.147930644	0.207768998	0.01118135	-0.134600259	-0.034482545	0.058267152	0.138460002	0.119348228	-0.033687219	-0.068335146	-0.096240857	0.011728188	-0.243007025	0.121897889	0.121109429	0.13249252	0.047694825	0.031984157	0.118869593	0.153608441	0.069401872	0.100715032	-0.132119893	-0.204268182	0.063233197	-0.063559867	-0.030622632	0.028204357
YKL188C	0.55764523	0.587587461	0.420842805	0.564646067	0.089987403	0.155472848	-0.005669603	0.126659268	0.52837929	0.464281041	0.488330924	0.457469965	0.449295523	0.380047255	0.331196837	0.187959456	0.126503841	0.206705661	0.288947299	0.138311344	0.387586892	0.325162112	0.324817346	0.22456676	0.283506163	0.105215592	-0.078218007	0.522803696	0.508428949	0.715931997	0.400708501
YKL189W	-0.343295383	-0.344237974	-0.21610629	-0.190048596	-0.078357215	-0.127280462	-0.226217371	-0.070084459	0.004113057	0.115733796	-0.122173339	-0.221490513	-0.177230833	0.078447647	0.339725828	0.123867708	0.078350099	-0.134696391	-0.240930547	-0.224968839	-0.145490755	-0.109282769	-0.038928133	-0.088432469	0.011878353	0.023589013	-0.037503912	-0.220208208	-0.314353103	-0.31511989	-0.17993532
YKL190W	0.383372188	0.043731905	-0.006380341	0.088412067	-0.001619874	0.405683783	0.349993077	0.47394795	0.650522418	0.571574877	0.452964265	0.266593277	0.552094244	0.430412647	0.56536578	0.280249962	0.238078827	0.270163233	0.134466322	0.019976909	0.203129534	0.168017674	0.247850404	0.19488007	0.284147293	0.244412393	0.128378717	-0.053586052	-0.019819934	-0.10037283	-0.104543781
YKL191W	0.430670879	0.517610805	0.358832712	0.323180306	0.438409393	0.276710946	0.194886179	0.224188164	0.344086953	0.315273695	0.112630649	-0.420342493	-0.436102516	-0.272695161	-0.14956877	-0.21652883	0.190686959	-0.004409134	0.188237301	0.099293766	0.105422324	0.043145631	0.006107455	0.037928882	-0.019480688	-0.082281569	-0.624095508	-0.613093369	-0.51241541	-0.555631952	-0.516020607
YKL192C	0.50338613	0.502857706	0.524353879	0.570632463	0.672867784	0.855351227	0.74358388	0.226008434	-0.09053508	-0.347992685	-0.248316733	-0.196903749	-0.087701229	-0.028727184	0.092624627	-0.028113058	0.503949455	0.585563735	0.4059421	0.396468935	0.400059503	0.417251019	0.43813679	0.192458225	-0.015610009	0.179065613	0.084642247	-0.479358093	-0.584467957	-0.440233039	-0.472066365
YKL193C	-0.060224079	0.008192638	-0.017868949	0.0160323	0.116865785	0.03667119	-0.221772598	-0.145447705	-0.057209169	-0.01663529	-0.007371466	-0.060257677	-0.115151652	-0.084103739	-0.030286813	-0.080736268	-0.02754179	-0.107236042	-0.03750646	-0.183506643	-0.126721564	-0.162931892	-0.12932251	-0.153740152	-0.012088469	-0.023032665	-0.026938654	-0.214701366	-0.134474937	-0.025414121	-0.022787635
YKL194C	0.026367014	0.146364091	-0.029292473	0.171827088	0.21775775	0.471945904	0.164656737	-0.247387463	-0.386245506	-0.550791449	-0.43777966	-0.06157713	-0.010348407	0.068218499	-0.116410898	-0.109084206	0.081304285	0.213330481	0.051338645	-0.092093536	-0.048815106	-0.04395645	0.01153911	-0.124772174	-0.148280746	0.009316399	0.226995759	0.071278172	-0.180940632	-0.072110998	-0.130537411
YKL195W	-0.116521935	0.003095251	0.062692597	0.263910532	0.516757389	0.658668439	0.564573865	0.028007293	-0.513109467	-0.653755771	-0.783069741	-0.708832159	-0.828861386	-0.652680884	-0.535504853	-0.506169127	0.313324857	0.188243675	0.15120616	0.069872918	0.069542966	0.02249066	-0.01801198	-0.072386769	-0.108718226	-0.283112407	-0.454833718	-0.695779747	-0.805975842	-0.607274932	-0.322279511
YKL196C	0.448242228	0.4714905	0.215464303	0.057948548	-0.053274145	-0.033278202	0.201887471	0.286099059	0.447858465	0.15922264	0.41242023	0.324545397	0.398326288	0.353095176	0.312912347	0.267304848	0.140498746	0.284969749	0.219090267	0.034832989	0.146489834	0.162561657	0.220798858	-0.008874208	0.178743638	0.223533937	0.008594715	0.111435897	0.054397773	0.161525635	0.091460803
YKL197C	0.086726579	0.137983049	-0.121343951	-0.289834928	-0.22715822	-0.506686692	-0.45761976	-0.190615657	-0.018610211	-0.008870434	0.120909433	-0.100285215	-0.055512511	0.000716363	-0.037434872	-0.006905405	-0.147664803	-0.178881219	-0.071317718	-0.178409277	-0.108809483	-0.118564237	-0.071916919	-0.109044209	-0.020143403	-0.214986005	-0.283354565	-0.164780327	-0.190910465	0.047061294	0.144514043
YKL198C	0.933923161	0.912369757	0.4435707	0.08382219	-0.284717081	-0.276524619	-0.135281964	0.312250982	0.756259395	0.477911894	0.670468486	0.415681101	0.466580851	0.478004322	0.389687143	0.33599101	-0.135614017	-0.402162427	-0.384281756	-0.300622615	-0.291792392	-0.188807073	-0.168350952	0.001851426	0.223539429	0.136763447	0.250046586	0.34997917	0.322591073	0.21318428	0.336312095
YKL199C	0.009125279	0.077107779	0.252689671	0.465952771	0.538124268	0.424747055	0.318352133	0.369200081	0.257172842	0.504635613	0.447457003	0.466820128	0.594392751	0.499688811	0.166900711	0.13745965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL201C	0.69348307	0.646582089	0.725825113	0.564982254	0.188905925	0.952617068	1.212135495	0.864255486	0.927707769	0.866139078	0.743324632	0.236391306	0.362763686	0.574296397	0.479679483	0.295016524	0.321658425	0.380342815	0.37782107	0.036998242	0.270341857	0.201744002	0.18656606	-0.065825545	0.402402435	0.51079485	0.348280968	0.100220484	0.052094311	-0.030101832	0.011149052
YKL202W	-0.549683	-0.546144434	-0.504909967	-0.579124836	-0.524125748	-0.490096088	-0.407710829	-0.377196448	-0.374673554	-0.169484387	-0.03380295	0.437622214	0.327623841	0.473782455	0.405308391	0.283276702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL203C	0.146093534	0.116780611	0.16990822	0.162795302	0.022841432	0.208923772	0.221409961	-0.028985666	0.148474436	0.117194887	0.174245348	0.157500391	0.282862187	0.205945735	0.131564249	0.228952857	0.051530984	0.300014331	0.029479149	-0.168988208	0.009584583	0.142249112	0.256172183	0.167267109	0.216043884	0.250091731	0.321609708	0.201373903	0.303093019	0.326001159	0.19652262
YKL204W	-0.066568802	-0.103688926	0.11406152	0.356892998	0.312530858	0.475985763	0.284699995	-0.103286267	-0.101922466	0.033632844	-0.059057054	-0.053556426	-0.09461365	-0.097877032	-0.101356608	0.026267937	0.007250049	0.050035863	0.005723411	0.077848659	0.171121001	0.244949466	0.328910528	0.26108132	0.120179737	-0.174562663	0.040739243	0.193720728	0.330807387	0.257197313	0.276162243
YKL205W	0.470031703	0.506138985	0.253909802	0.127413576	-0.547311737	-0.37545129	-0.039933014	0.125886418	0.059806186	0.068702814	0.240988661	0.282429425	0.289029161	0.215024442	0.062319919	-0.03178272	-0.056869358	0.160529226	0.18459812	0.008204395	-0.068140714	-0.066973583	0.011589855	-0.265320393	-0.01743546	-0.123935241	-0.248957748	0.252417669	0.340836052	0.337651487	0.152235385
YKL206C	-0.246097695	-0.294212552	0.017875969	0.151686662	0.273743611	0.023243578	-0.084794223	-0.021153229	-0.186507188	-0.029779206	0.173597651	0.004487871	0.006404692	-0.063395054	-0.10261509	-0.074308835	-0.022153444	-0.1679332	-0.268264963	-0.152008005	-0.14779364	-0.080462246	-0.054199658	-0.089259297	-0.004939793	0.203674738	0.378258392	0.051927343	-0.016777595	0.046007333	0.027888289
YKL207W	0.33652951	0.12547788	0.305381557	0.34685249	0.149764042	0.170255386	0.045390576	0.14358415	0.295140793	0.143298644	0.289329963	0.326717863	0.527274291	0.407836276	0.4793655	0.325597103	0.173761774	0.201279416	-0.000168446	-0.060072191	0.176163742	0.205177228	0.399971793	0.279441645	0.327925798	0.332140805	0.318482283	0.334156452	0.325564997	0.185180177	0.081571308
YKL208W	-0.054997234	-0.041078701	0.047078197	0.190765405	0.282661111	0.095638229	-0.041072982	-0.179206803	-0.30633171	-0.178311426	-0.260066366	-0.094501763	-0.16760874	-0.049201066	-0.15165805	-0.094320523	0.006321811	-0.139239182	-0.074707001	-0.059187748	0.064872106	0.060896062	0.02087946	0.020624707	-0.043320598	-0.178761497	0.046872709	-0.054189191	-0.037700913	-0.091128557	-0.057402355
YKL209C	-0.074429296	-0.054415558	0.012262697	0.210465921	0.03297878	0.189277777	-0.222101587	-0.043888586	-0.108357496	-0.278460832	-0.289733553	-0.101081746	-0.030079968	-0.057071573	-0.036705138	-0.085753927	-0.017563322	0.031129304	0.046051004	-0.030221352	0.108548983	0.122239143	0.158345498	0.147170223	0.11431045	-0.110017165	-0.030568135	0.048927224	0.086350902	0.279735764	0.027147614
YKL210W	-0.126737971	-0.053571675	-0.187883239	-0.090824428	0.067049593	0.190252733	0.319571966	0.135099607	-0.304907514	-0.078631713	-0.225708421	-0.057421106	-0.191485454	-0.229110056	-0.178277333	-0.018126757	0.234340582	0.179619492	0.058249274	0.184752349	0.242485094	0.170768977	0.214502924	0.301928612	0.306629632	0.23078037	-0.025151232	-0.282663593	-0.464018504	-0.358912455	-0.233947909
YKL211C	0.083062215	0.177718792	-0.105087857	-0.124754729	-0.48087437	-0.373751653	-0.163091068	-0.154724836	0.081165625	0.215759843	-0.046560917	0.754147488	0.761645729	0.451519269	0.260304083	0.1405289	0.080699148	0.081304854	0.099259932	-0.003350118	0.118233882	0.168819697	0.278372733	0.259997792	0.388846417	-0.035015527	0.255035794	0.781797497	0.824648866	0.871449837	0.451004657
YKL212W	-0.395512728	-0.463412803	-0.407775045	-0.213181384	-0.02681343	-0.181407887	-0.196517238	-0.15912873	-0.120750384	0.038754475	0.152761055	0.399191126	0.154503763	0.275118278	0.209040636	0.308804198	-0.255216933	-0.334871063	-0.280119309	-0.3126476	-0.170381335	-0.144985175	-0.123688924	-0.050947413	0.19240754	0.000453012	0.313293867	0.413750065	0.347297124	0.04272968	0.306047474
YKL213C	-0.366384565	-0.353126452	-0.271400693	0.034052631	0.225393475	0.130227042	0.068325998	0.124738499	0.147557019	0.245466147	0.026246758	0.028264733	-0.074079987	-0.083521325	0.090721816	0.23764484	-0.086127634	-0.36157462	-0.354890833	-0.428117831	-0.172219312	-0.103092936	-0.017303045	-0.066601404	0.191758516	0.085395295	0.336422229	-0.046492002	-0.117224667	-0.036707221	0.021589178
